Id,Label,in_strength,out_strength,out_degree,degree,in_degree_centrality,b,out_degree_centrality,size,closeness_centrality,strength,g,betweenness_centrality,in_degree,page_rank,r,degree_centrality,y,x
n6556,DOLLS,0.073166799,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.073166799,153,0.0,3,3.25689056353E-5,153,2.82592313489E-4,399.9383,149.16766
n10550,WITTY,0.034061459,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.034061459,153,0.0,2,3.03080603694E-5,153,1.88394875659E-4,385.0979,39.48236
n7343,HEMOGLOBIN,0.011235955,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.011235955,153,0.0,1,3.67492528133E-5,153,9.41974378297E-5,403.93848,144.11847
n10557,WOOLERY,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.91714712972E-5,153,9.41974378297E-5,172.82483,36.741943
n9932,TACKY,0.03930736,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.03930736,153,0.0,2,3.05089015905E-5,153,1.88394875659E-4,-76.60098,308.43842
n7342,HELPLESS,0.144102123,0.0,0,6,5.65184626978E-4,153,0.0,10.0,0.0,0.144102123,153,0.0,6,3.51440717213E-5,153,5.65184626978E-4,-148.04465,-459.4262
n10556,WOODEN,0.02097902,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02097902,153,0.0,1,3.15545106205E-5,153,9.41974378297E-5,94.28021,421.53058
n10555,WONDER WOMAN,0.091507177,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.091507177,153,0.0,2,3.27758784361E-5,153,1.88394875659E-4,-24.011963,-335.83752
n10554,WON'T,0.090038316,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.090038316,153,0.0,2,3.67767451228E-5,153,1.88394875659E-4,-155.01572,-46.616425
n6555,DOING,0.046445914,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.046445914,153,0.0,2,3.11064767514E-5,153,1.88394875659E-4,-399.82996,-460.39636
n9933,TACO,0.04,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04,153,0.0,1,3.08546270914E-5,153,9.41974378297E-5,-344.33838,487.898
n10559,WOOZY,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.91349240298E-5,153,9.41974378297E-5,198.97266,47.174866
n3525,RAPE,0.608745185,0.813793103,26,39,0.00122456669179,153,0.00244913338357,10.0,0.00735303912056,1.422538288,153,4.69611720202E-4,13,7.72722909891E-5,153,0.00367370007536,102.10925,-387.12738
n10558,WOOLITE,0.012987013,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.012987013,153,0.0,1,2.94501509261E-5,153,9.41974378297E-5,-124.12137,-416.23404
n4,ABILITY,1.059340141,0.706293708,22,40,0.00169555388093,153,0.00207234363225,10.0,0.00741398224256,1.765633849,153,0.00150798428664,18,9.24271254353E-5,153,0.00376789751319,495.55664,306.0645
n8436,OBSERVER,0.035040699,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.035040699,153,0.0,2,3.20148715503E-5,153,1.88394875659E-4,-59.47278,282.08868
n8795,PMS,0.07284768,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.07284768,153,0.0,1,3.07925156702E-5,153,9.41974378297E-5,-366.95856,402.94928
n7244,GUIDANCE,0.024041173,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.024041173,153,0.0,2,3.02493455849E-5,153,1.88394875659E-4,401.122,-249.53716
n7245,GUIDELINE,0.014285714,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.014285714,153,0.0,1,3.06934223711E-5,153,9.41974378297E-5,496.65845,-227.82776
n7246,GUIDELINES,0.021428572,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.021428572,153,0.0,1,2.95930481705E-5,153,9.41974378297E-5,-198.3234,57.374817
n7247,GULF,0.031245338,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.031245338,153,0.0,2,3.84582360282E-5,153,1.88394875659E-4,240.32452,92.90021
n7240,GUARDIANS,0.04109589,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04109589,153,0.0,1,3.30130719456E-5,153,9.41974378297E-5,463.6231,-134.11487
n7241,GUAVA,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.92016456095E-5,153,9.41974378297E-5,-207.2687,-419.29837
n7242,GUESSES,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.94664185863E-5,153,9.41974378297E-5,312.99957,212.43597
n7243,GUESTS,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,2.95550172051E-5,153,9.41974378297E-5,-429.70523,-203.47235
n8437,OBSOLETE,0.019736841,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.019736841,153,0.0,1,2.94792810923E-5,153,9.41974378297E-5,170.59222,113.673096
n7248,GUMPTION,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.9383959908E-5,153,9.41974378297E-5,444.63184,-383.3249
n7249,GUNK,0.019607844,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.019607844,153,0.0,1,2.99934419691E-5,153,9.41974378297E-5,-197.3941,435.86157
n3780,SAUCE,0.803162726,0.8848921,15,31,0.00150715900528,153,0.00141296156745,10.0,0.0076495473313,1.688054826,153,3.17493728749E-4,16,1.18843507465E-4,153,0.00292012057272,217.9624,-191.25497
n5484,BENDABLE,0.07746479,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.07746479,153,0.0,1,3.30384592022E-5,153,9.41974378297E-5,-373.2061,198.65338
n5485,BENEDICT ARNOLD,0.074692038,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.074692038,153,0.0,2,3.17128727474E-5,153,1.88394875659E-4,201.29535,-428.52454
n5486,BENEVOLENT,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,3.49818553469E-5,153,9.41974378297E-5,54.964233,280.66412
n3527,RARE,0.775387161,0.706293702,27,41,0.00131876412962,153,0.0025433308214,10.0,0.00754994765356,1.481680863,153,0.00104643015227,14,8.70354232688E-5,153,0.00386209495102,298.0935,-399.7768
n5487,BENIGN,0.027027028,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027027028,153,0.0,1,2.98503158963E-5,153,9.41974378297E-5,243.34894,-156.17194
n5480,BELONGINGS,0.034388285,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.034388285,153,0.0,2,3.07879319955E-5,153,1.88394875659E-4,343.9287,-420.958
n3600,RELIGIOUS,0.704045893,0.743055551,19,33,0.00131876412962,153,0.00178975131876,10.0,0.00745828614925,1.447101444,153,4.04884813793E-4,14,8.51044567221E-5,153,0.00310851544838,485.66156,291.33215
n3783,SAVE,1.607651652,0.766666681,17,46,0.00273172569706,153,0.0016013564431,10.0,0.00755505346323,2.374318333,153,0.00117536039949,29,2.46285558721E-4,153,0.00433308214017,-281.1435,423.45404
n5481,BELTED,0.013986014,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013986014,153,0.0,1,3.07886312835E-5,153,9.41974378297E-5,202.15765,41.666748
n4627,TRIP,3.15043122,0.770270285,10,59,0.00461567445365,153,9.41974378297E-4,10.0,0.00776793669438,3.920701505,153,0.00124422258673,49,3.90057694031E-4,153,0.00555764883195,179.81738,12.025513
n4626,TRIM,0.299489887,0.841379309,13,22,8.47776940467E-4,153,0.00122456669179,10.0,0.0079340252421,1.140869196,153,2.2972993599E-4,9,5.34654307114E-5,153,0.00207234363225,-96.01611,-40.329285
n4625,TRIGONOMETRY,0.057288535,0.861538464,8,12,3.76789751319E-4,153,7.53579502638E-4,10.0,0.00783852999646,0.918826999,153,1.87214634564E-4,4,3.34585711061E-5,153,0.00113036925396,130.46283,-261.62317
n4624,TRIGGER,0.032737847,0.876623377,7,9,1.88394875659E-4,153,6.59382064808E-4,10.0,0.00732841963318,0.909361224,153,2.0913339777E-4,2,3.86066179182E-5,153,8.47776940467E-4,-201.5658,-439.18506
n4623,TRICYCLE,0.0672973,0.88235297,9,11,1.88394875659E-4,153,8.47776940467E-4,10.0,0.00789201746524,0.94965027,153,4.7085407925E-5,2,5.26966814524E-5,153,0.00103617181613,-282.2744,-222.05017
n4622,TRICK,1.043902151,0.75862069,15,38,0.00216654107008,153,0.00141296156745,10.0,0.00785270172285,1.802522841,153,9.19767210311E-4,23,1.17062740661E-4,153,0.00357950263753,466.0702,487.59314
n4621,TRIBUTE,0.0,0.587412588,19,19,0.0,153,0.00178975131876,10.0,0.00768415337082,0.587412588,153,0.0,0,2.87345249016E-5,153,0.00178975131876,-12.152008,-143.96396
n4620,TRIBE,0.0642323915,0.897637783,6,9,2.82592313489E-4,153,5.65184626978E-4,10.0,0.00789503627896,0.9618701745,153,2.36225699013E-5,3,4.04650685522E-5,153,8.47776940467E-4,-224.01382,112.755066
n5483,BENCH PRESS,0.015037594,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.015037594,153,0.0,1,2.93591992385E-5,153,9.41974378297E-5,-192.72888,-1.3115234
n3526,RAPID,0.012121212,0.889655179,7,8,9.41974378297E-5,153,6.59382064808E-4,10.0,0.00733031648628,0.901776391,153,1.32222498696E-6,1,2.93714764743E-5,153,7.53579502638E-4,-214.20538,262.4568
n4629,TROMBONE,0.060498686,0.838926175,16,20,3.76789751319E-4,153,0.00150715900528,10.0,0.00793570631832,0.899424861,153,9.29107088155E-5,4,3.24027013884E-5,153,0.00188394875659,84.90204,348.06262
n4628,TRIUMPH,0.041002702,0.612676055,11,14,2.82592313489E-4,153,0.00103617181613,10.0,0.00760618209286,0.653678757,153,4.85327562161E-4,3,3.09709593478E-5,153,0.00131876412962,44.957092,-239.56824
n9772,STEAMY,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,2.96132348539E-5,153,9.41974378297E-5,419.1363,-442.1358
n9773,STEED,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,2.91355717543E-5,153,9.41974378297E-5,-444.17322,-408.41196
n9770,STEAMER,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.96626631253E-5,153,9.41974378297E-5,-283.42343,356.33313
n2051,HAUNT,0.052042161,0.81981979,8,10,1.88394875659E-4,153,7.53579502638E-4,10.0,0.00744477109827,0.871861951,153,2.99852230265E-5,2,3.55366608234E-5,153,9.41974378297E-4,-193.29138,67.43475
n9776,STERILE,0.047027028,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.047027028,153,0.0,2,3.06291856577E-5,153,1.88394875659E-4,111.35498,-370.13672
n2057,HAY,1.026601055,0.878378375,18,27,8.47776940467E-4,153,0.00169555388093,10.0,0.0077999733652,1.90497943,153,9.37093682036E-5,9,7.44989618717E-5,153,0.0025433308214,-367.41022,51.312744
n9774,STEIN,0.015748031,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.015748031,153,0.0,1,3.0694193257E-5,153,9.41974378297E-5,149.37433,-60.609344
n9775,STEPMOTHER,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.94888145257E-5,153,9.41974378297E-5,-481.01624,278.42792
n7028,FOUR-BY-FOUR,0.05479452,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.05479452,153,0.0,1,3.06610750837E-5,153,9.41974378297E-5,-172.65982,56.242615
n7029,FOURTH,0.20666666,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.20666666,153,0.0,1,3.86434100572E-5,153,9.41974378297E-5,-114.773315,290.60022
n9778,STEROIDS,0.027586207,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027586207,153,0.0,1,3.93048775144E-5,153,9.41974378297E-5,269.72986,83.35791
n9779,STEVE MILLER,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.91948237267E-5,153,9.41974378297E-5,344.84784,58.05597
n3521,RANCH,0.172756625,0.929133849,12,16,3.76789751319E-4,153,0.00113036925396,10.0,0.00769309788399,1.101890474,153,4.71209038978E-5,4,5.00355581248E-5,153,0.00150715900528,-252.03563,91.29602
n3602,RELY,0.073301278,0.885714283,9,11,1.88394875659E-4,153,8.47776940467E-4,10.0,0.00746586897093,0.959015561,153,4.32580546574E-4,2,3.3868508857E-5,153,0.00103617181613,84.52228,496.04663
n6998,FOR DOLLARS,0.020547945,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020547945,153,0.0,1,2.94772254228E-5,153,9.41974378297E-5,-240.25037,-289.85046
n6997,FOOTING,0.02,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02,153,0.0,1,2.94653003272E-5,153,9.41974378297E-5,200.46509,131.78448
n6996,FOOTBALL PLAYER,0.013422819,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013422819,153,0.0,1,2.96013660052E-5,153,9.41974378297E-5,-221.04703,508.37067
n6995,FOOD STAMP,0.014492754,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.014492754,153,0.0,1,3.11262230596E-5,153,9.41974378297E-5,294.5404,-171.20245
n6994,FONDLE,0.02631579,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02631579,153,0.0,1,2.99372447869E-5,153,9.41974378297E-5,146.64307,-2.6025696
n6993,FOLLOWERS,0.012987013,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.012987013,153,0.0,1,2.91977956073E-5,153,9.41974378297E-5,185.5946,50.372864
n6992,FOLKS,0.020547945,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020547945,153,0.0,1,3.08737984236E-5,153,9.41974378297E-5,409.0948,392.8623
n6991,FOLK,0.04109589,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04109589,153,0.0,1,3.025503973E-5,153,9.41974378297E-5,-289.9621,-421.51453
n6990,FOLDED,0.013422819,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013422819,153,0.0,1,3.27110181965E-5,153,9.41974378297E-5,447.5857,-356.52252
n3520,RAM,0.013513514,0.783505124,12,13,9.41974378297E-5,153,0.00113036925396,10.0,0.00795547477082,0.797018638,153,6.54013298921E-6,1,2.95564600908E-5,153,0.00122456669179,415.41498,75.18616
n8902,PRIVACY,0.066257969,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.066257969,153,0.0,3,5.70012369798E-5,153,2.82592313489E-4,365.3203,317.35498
n6743,ENTHUSIASM,0.013986014,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013986014,153,0.0,1,2.97551963273E-5,153,9.41974378297E-5,482.35767,-360.63232
n9648,SOLITUDE,0.020134227,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020134227,153,0.0,1,3.50819984765E-5,153,9.41974378297E-5,374.1985,-221.95087
n6740,ENTERPRISE,0.028169014,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.028169014,153,0.0,1,3.33491367122E-5,153,9.41974378297E-5,285.94354,-232.5032
n6197,COVENANT,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.92809779893E-5,153,9.41974378297E-5,97.33984,-117.46707
n6196,COUTH,0.027586207,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027586207,153,0.0,1,3.0541216874E-5,153,9.41974378297E-5,491.71478,454.27472
n6195,COURTEOUS,0.066208562,0.0,0,4,3.76789751319E-4,153,0.0,10.0,0.0,0.066208562,153,0.0,4,3.29271614971E-5,153,3.76789751319E-4,32.306274,-360.6567
n6965,FLAW,0.015384615,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.015384615,153,0.0,1,3.06503179776E-5,153,9.41974378297E-5,-78.90036,-308.1516
n6193,COUNTERPART,0.013071896,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013071896,153,0.0,1,2.92213166441E-5,153,9.41974378297E-5,426.78754,-122.59967
n6192,COUNTER CLOCKWISE,0.44,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.44,153,0.0,1,4.17695506639E-5,153,9.41974378297E-5,106.3457,-6.6176453
n6191,COUNT ON,0.068666937,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.068666937,153,0.0,3,3.16751171096E-5,153,2.82592313489E-4,-118.33038,28.086426
n31,ACRE,0.053612436,0.888888881,9,12,2.82592313489E-4,153,8.47776940467E-4,10.0,0.00753947767212,0.942501317,153,1.36570755365E-5,3,4.13053978117E-5,153,0.00113036925396,432.32404,87.93939
n8906,PROBABLY,0.073271326,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.073271326,153,0.0,2,3.29011940222E-5,153,1.88394875659E-4,-87.25806,246.73578
n6199,COVERAGE,0.02739726,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02739726,153,0.0,1,3.02088319218E-5,153,9.41974378297E-5,265.73572,261.59924
n8907,PROBLEMS,0.013245033,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013245033,153,0.0,1,2.9428146083E-5,153,9.41974378297E-5,-176.6683,489.46906
n5552,BLAZER,0.012820513,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.012820513,153,0.0,1,3.09255492605E-5,153,9.41974378297E-5,-404.22293,-72.71115
n3604,REMARK,0.188719066,0.71232877,15,19,3.76789751319E-4,153,0.00141296156745,10.0,0.00754459500793,0.901047836,153,1.39410433189E-4,4,4.10842346744E-5,153,0.00178975131876,301.7365,-160.49432
n3787,SAY,0.768439976,0.890410965,13,37,0.00226073850791,153,0.00122456669179,10.0,0.00732703827256,1.658850941,153,0.00109801023775,24,1.68116989608E-4,153,0.0034853051997,-103.23541,-360.56003
n5553,BLEAK,0.013422819,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013422819,153,0.0,1,2.94217686993E-5,153,9.41974378297E-5,25.966675,281.4256
n9649,SOLVED,0.07236842,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.07236842,153,0.0,1,3.1089271455E-5,153,9.41974378297E-5,41.295166,455.56055
n6745,ENTICE,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.94238886831E-5,153,9.41974378297E-5,-268.36688,-341.78058
n5550,BLANKETS,0.074324325,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.074324325,153,0.0,1,3.16245400279E-5,153,9.41974378297E-5,-208.2348,431.83936
n5551,BLATANT,0.03707687,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.03707687,153,0.0,2,3.06098874351E-5,153,1.88394875659E-4,-105.39511,-449.95587
n3522,RANGE,0.301883511,0.748717965,31,38,6.59382064808E-4,153,0.00292012057272,10.0,0.00762490564131,1.050601476,153,9.53466199492E-4,7,7.04374075E-5,153,0.00357950263753,-66.0639,-352.029
n5556,BLENDED,0.026845638,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.026845638,153,0.0,1,2.96432231443E-5,153,9.41974378297E-5,49.170715,-305.24213
n37,ACTOR,1.353933712,0.925170069,14,39,0.00235493594574,153,0.00131876412962,10.0,0.00746844420776,2.279103781,153,8.91468045993E-4,25,1.90093549046E-4,153,0.00367370007536,-229.57016,286.2793
n8908,PROCESSION,0.033783782,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.033783782,153,0.0,1,3.31884740478E-5,153,9.41974378297E-5,283.01825,-217.98822
n5557,BLINDFOLD,0.04605263,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04605263,153,0.0,1,3.07357701897E-5,153,9.41974378297E-5,-81.72754,-470.63394
n811,CLEAN,8.670660315,0.871621596,13,122,0.0102675207234,153,0.00122456669179,10.0,0.00742876712287,9.542281911,153,8.69646896711E-4,109,0.00162510536029,153,0.0114920874152,173.9649,-170.73636
n810,CLAY,0.796515486,0.853846162,24,36,0.00113036925396,153,0.00226073850791,10.0,0.00795998993507,1.650361648,153,7.58602182789E-4,12,7.04732248405E-5,153,0.00339110776187,-341.43787,-205.40579
n813,CLEANING,0.062068965,0.673333355,28,29,9.41974378297E-5,153,0.00263752825923,10.0,0.00725263814449,0.73540232,153,8.96273313311E-5,1,3.14779074806E-5,153,0.00273172569706,-219.97769,-326.02914
n8909,PROCESSOR,0.056704983,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.056704983,153,0.0,2,3.8272601106E-5,153,1.88394875659E-4,0.33859253,474.41785
n815,CLENCH,0.029261545,0.80136986,12,14,1.88394875659E-4,153,0.00113036925396,10.0,0.0080050804724,0.830631405,153,1.98289378079E-4,2,3.1708282624E-5,153,0.00131876412962,83.97504,161.04712
n5006,YOUTH,0.410139726,0.738095265,8,19,0.00103617181613,153,7.53579502638E-4,10.0,0.00714359711739,1.148234991,153,1.53049760739E-4,11,5.77289227295E-5,153,0.00178975131876,243.43127,278.37787
n817,CLEVER,0.114741165,0.825174849,9,14,4.70987189148E-4,153,8.47776940467E-4,10.0,0.00725587179474,0.939916014,153,3.35081983274E-5,5,3.4589746604E-5,153,0.00131876412962,130.38684,-279.39807
n816,CLERK,0.236458331,0.813008102,21,30,8.47776940467E-4,153,0.00197814619442,10.0,0.00775619403041,1.049466433,153,4.65139227629E-4,9,4.24359325687E-5,153,0.00282592313489,275.4074,-450.88937
n819,CLIFF,0.702941749,0.868055555,12,22,9.41974378297E-4,153,0.00113036925396,10.0,0.00800596429381,1.570997304,153,3.78742029823E-5,10,7.27400195076E-5,153,0.00207234363225,488.7417,15.344482
n818,CLICK,0.058570426,0.820000005,21,23,1.88394875659E-4,153,0.00197814619442,10.0,0.00746457531739,0.878570431,153,7.76829364824E-5,2,3.34744919503E-5,153,0.00216654107008,51.047302,25.416992
n5555,BLEMISH,0.153639713,0.0,0,7,6.59382064808E-4,153,0.0,10.0,0.0,0.153639713,153,0.0,7,3.66900678005E-5,153,6.59382064808E-4,428.18365,437.8026
n6373,DELT,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.92597796696E-5,153,9.41974378297E-5,225.69934,-209.59177
n6372,DELL,0.01010101,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01010101,153,0.0,1,2.9152394459E-5,153,9.41974378297E-5,-405.48563,-256.66418
n6371,DELIVERY,0.013245033,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013245033,153,0.0,1,2.95578738862E-5,153,9.41974378297E-5,65.46649,112.782166
n6370,DELIGHTFUL,0.027591456,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.027591456,153,0.0,2,3.0834830207E-5,153,1.88394875659E-4,160.75696,-202.33057
n8829,POOF,0.01369863,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01369863,153,0.0,1,2.92434859025E-5,153,9.41974378297E-5,-320.38336,-361.74768
n8828,POODLES,0.019480519,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.019480519,153,0.0,1,2.93038193379E-5,153,9.41974378297E-5,445.40942,368.2315
n6375,DELUSION,0.033783782,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.033783782,153,0.0,1,3.02524852062E-5,153,9.41974378297E-5,-466.98758,330.20825
n6374,DELTA,0.027118956,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.027118956,153,0.0,2,3.07520736938E-5,153,1.88394875659E-4,462.72888,235.09131
n8825,POMP,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,2.93062413498E-5,153,9.41974378297E-5,280.71722,267.36462
n8824,POM POM,0.052545579,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.052545579,153,0.0,2,3.18576891801E-5,153,1.88394875659E-4,418.5976,134.43274
n8827,POODLE,0.011111111,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.011111111,153,0.0,1,2.99335597073E-5,153,9.41974378297E-5,-206.70914,497.35504
n8826,POMPOUS,0.081423938,0.0,0,4,3.76789751319E-4,153,0.0,10.0,0.0,0.081423938,153,0.0,4,3.56180999441E-5,153,3.76789751319E-4,-107.785,121.783325
n8821,POLLUTE,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.93216101677E-5,153,9.41974378297E-5,296.50543,482.34174
n8820,POLLOCK,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.95099010086E-5,153,9.41974378297E-5,268.2469,90.78906
n8823,POLYURETHANE,0.013793103,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013793103,153,0.0,1,2.9926502656E-5,153,9.41974378297E-5,363.73798,249.8396
n8822,POLO,0.028571429,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.028571429,153,0.0,1,3.10108818519E-5,153,9.41974378297E-5,139.4696,230.56287
n10597,YMCA,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.94809688052E-5,153,9.41974378297E-5,154.47028,-461.9646
n10596,YET,0.010869565,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.010869565,153,0.0,1,3.12435267224E-5,153,9.41974378297E-5,-211.05237,371.36877
n10595,YELP,0.064935066,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.064935066,153,0.0,1,3.10512932379E-5,153,9.41974378297E-5,48.65973,-296.74756
n10594,YELLOWSTONE,0.071428575,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.071428575,153,0.0,1,3.12324694328E-5,153,9.41974378297E-5,467.43427,41.260864
n10593,YELLOWS,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.92020016567E-5,153,9.41974378297E-5,-422.64096,492.55103
n10592,YEARBOOK,0.014285714,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.014285714,153,0.0,1,2.92183609821E-5,153,9.41974378297E-5,135.60815,490.6209
n10591,YBOR,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.92468670233E-5,153,9.41974378297E-5,-91.33615,351.41602
n10590,YATZEE,0.020689655,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020689655,153,0.0,1,2.97975629596E-5,153,9.41974378297E-5,254.00037,67.31738
n2900,NEPHEW,0.69789473,0.91156463,11,13,1.88394875659E-4,153,0.00103617181613,10.0,0.00654319706105,1.60945936,153,4.5275113312E-5,2,6.50401960651E-5,153,0.00122456669179,-318.4438,224.94794
n10599,YOUNGSTER,0.014084507,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.014084507,153,0.0,1,2.92271320043E-5,153,9.41974378297E-5,-484.89072,-107.02136
n10598,YOUNGER,0.013793103,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013793103,153,0.0,1,3.34594540755E-5,153,9.41974378297E-5,134.43127,121.18793
